age,sex,edu,polviews,time_took,issue,type,opinion,mf,value,id
40,Male,<bach,2,11.766666666666667,emonitor,against,1,Violence,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Authority,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Fairness,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Harm,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Liberty,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,other,1,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Purity,0,923
40,Male,<bach,2,11.766666666666667,emonitor,pro,0,Violence,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Authority,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Fairness,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Harm,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Liberty,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,other,1,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Purity,0,923
40,Male,<bach,2,11.766666666666667,givinffor,against,1,Violence,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Authority,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Fairness,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Harm,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Liberty,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,other,1,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Purity,0,923
40,Male,<bach,2,11.766666666666667,givinffor,pro,0,Violence,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Authority,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Fairness,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Harm,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Liberty,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,other,1,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Purity,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,against,1,Violence,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Authority,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Fairness,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Harm,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Liberty,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,other,1,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Purity,0,923
40,Male,<bach,2,11.766666666666667,givinfusa,pro,0,Violence,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Authority,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Fairness,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Harm,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Liberty,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,other,1,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Purity,1,923
40,Male,<bach,2,11.766666666666667,paidlvdv,against,1,Violence,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Authority,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Fairness,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Harm,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Ingroup,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Liberty,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,other,1,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Purity,0,923
40,Male,<bach,2,11.766666666666667,paidlvdv,pro,0,Violence,0,923
26,Male,bach,1,7.55,cctv,against,1,Authority,0,924
26,Male,bach,1,7.55,cctv,against,1,Fairness,1,924
26,Male,bach,1,7.55,cctv,against,1,Harm,0,924
26,Male,bach,1,7.55,cctv,against,1,Ingroup,0,924
26,Male,bach,1,7.55,cctv,against,1,Liberty,1,924
26,Male,bach,1,7.55,cctv,against,1,other,0,924
26,Male,bach,1,7.55,cctv,against,1,Purity,1,924
26,Male,bach,1,7.55,cctv,against,1,Violence,0,924
26,Male,bach,1,7.55,cctv,pro,0,Authority,1,924
26,Male,bach,1,7.55,cctv,pro,0,Fairness,0,924
26,Male,bach,1,7.55,cctv,pro,0,Harm,0,924
26,Male,bach,1,7.55,cctv,pro,0,Ingroup,1,924
26,Male,bach,1,7.55,cctv,pro,0,Liberty,0,924
26,Male,bach,1,7.55,cctv,pro,0,other,0,924
26,Male,bach,1,7.55,cctv,pro,0,Purity,1,924
26,Male,bach,1,7.55,cctv,pro,0,Violence,0,924
26,Male,bach,1,7.55,emonitor,against,1,Authority,0,924
26,Male,bach,1,7.55,emonitor,against,1,Fairness,0,924
26,Male,bach,1,7.55,emonitor,against,1,Harm,0,924
26,Male,bach,1,7.55,emonitor,against,1,Ingroup,1,924
26,Male,bach,1,7.55,emonitor,against,1,Liberty,1,924
26,Male,bach,1,7.55,emonitor,against,1,other,0,924
26,Male,bach,1,7.55,emonitor,against,1,Purity,0,924
26,Male,bach,1,7.55,emonitor,against,1,Violence,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Authority,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Fairness,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Harm,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Ingroup,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Liberty,0,924
26,Male,bach,1,7.55,emonitor,pro,0,other,0,924
26,Male,bach,1,7.55,emonitor,pro,0,Purity,1,924
26,Male,bach,1,7.55,emonitor,pro,0,Violence,1,924
26,Male,bach,1,7.55,givinffor,against,1,Authority,0,924
26,Male,bach,1,7.55,givinffor,against,1,Fairness,1,924
26,Male,bach,1,7.55,givinffor,against,1,Harm,0,924
26,Male,bach,1,7.55,givinffor,against,1,Ingroup,0,924
26,Male,bach,1,7.55,givinffor,against,1,Liberty,0,924
26,Male,bach,1,7.55,givinffor,against,1,other,0,924
26,Male,bach,1,7.55,givinffor,against,1,Purity,0,924
26,Male,bach,1,7.55,givinffor,against,1,Violence,1,924
26,Male,bach,1,7.55,givinffor,pro,0,Authority,1,924
26,Male,bach,1,7.55,givinffor,pro,0,Fairness,0,924
26,Male,bach,1,7.55,givinffor,pro,0,Harm,0,924
26,Male,bach,1,7.55,givinffor,pro,0,Ingroup,0,924
26,Male,bach,1,7.55,givinffor,pro,0,Liberty,0,924
26,Male,bach,1,7.55,givinffor,pro,0,other,0,924
26,Male,bach,1,7.55,givinffor,pro,0,Purity,0,924
26,Male,bach,1,7.55,givinffor,pro,0,Violence,1,924
26,Male,bach,1,7.55,givinfusa,against,0,Authority,0,924
26,Male,bach,1,7.55,givinfusa,against,0,Fairness,1,924
26,Male,bach,1,7.55,givinfusa,against,0,Harm,0,924
26,Male,bach,1,7.55,givinfusa,against,0,Ingroup,1,924
26,Male,bach,1,7.55,givinfusa,against,0,Liberty,1,924
26,Male,bach,1,7.55,givinfusa,against,0,other,0,924
26,Male,bach,1,7.55,givinfusa,against,0,Purity,1,924
26,Male,bach,1,7.55,givinfusa,against,0,Violence,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Authority,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Fairness,1,924
26,Male,bach,1,7.55,givinfusa,pro,1,Harm,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Ingroup,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Liberty,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,other,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Purity,0,924
26,Male,bach,1,7.55,givinfusa,pro,1,Violence,1,924
26,Male,bach,1,7.55,paidlvdv,against,0,Authority,1,924
26,Male,bach,1,7.55,paidlvdv,against,0,Fairness,0,924
26,Male,bach,1,7.55,paidlvdv,against,0,Harm,1,924
26,Male,bach,1,7.55,paidlvdv,against,0,Ingroup,0,924
26,Male,bach,1,7.55,paidlvdv,against,0,Liberty,0,924
26,Male,bach,1,7.55,paidlvdv,against,0,other,0,924
26,Male,bach,1,7.55,paidlvdv,against,0,Purity,0,924
26,Male,bach,1,7.55,paidlvdv,against,0,Violence,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Authority,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Fairness,1,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Harm,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Ingroup,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Liberty,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,other,1,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Purity,0,924
26,Male,bach,1,7.55,paidlvdv,pro,1,Violence,0,924
41,Female,<bach,7,11.95,cctv,against,1,Authority,0,925
41,Female,<bach,7,11.95,cctv,against,1,Fairness,0,925
41,Female,<bach,7,11.95,cctv,against,1,Harm,0,925
41,Female,<bach,7,11.95,cctv,against,1,Ingroup,0,925
41,Female,<bach,7,11.95,cctv,against,1,Liberty,1,925
41,Female,<bach,7,11.95,cctv,against,1,other,0,925
41,Female,<bach,7,11.95,cctv,against,1,Purity,1,925
41,Female,<bach,7,11.95,cctv,against,1,Violence,0,925
41,Female,<bach,7,11.95,cctv,pro,0,Authority,0,925
41,Female,<bach,7,11.95,cctv,pro,0,Fairness,1,925
41,Female,<bach,7,11.95,cctv,pro,0,Harm,0,925
41,Female,<bach,7,11.95,cctv,pro,0,Ingroup,1,925
41,Female,<bach,7,11.95,cctv,pro,0,Liberty,0,925
41,Female,<bach,7,11.95,cctv,pro,0,other,0,925
41,Female,<bach,7,11.95,cctv,pro,0,Purity,0,925
41,Female,<bach,7,11.95,cctv,pro,0,Violence,1,925
41,Female,<bach,7,11.95,emonitor,against,1,Authority,0,925
41,Female,<bach,7,11.95,emonitor,against,1,Fairness,1,925
41,Female,<bach,7,11.95,emonitor,against,1,Harm,0,925
41,Female,<bach,7,11.95,emonitor,against,1,Ingroup,0,925
41,Female,<bach,7,11.95,emonitor,against,1,Liberty,1,925
41,Female,<bach,7,11.95,emonitor,against,1,other,0,925
41,Female,<bach,7,11.95,emonitor,against,1,Purity,0,925
41,Female,<bach,7,11.95,emonitor,against,1,Violence,0,925
41,Female,<bach,7,11.95,emonitor,pro,0,Authority,1,925
41,Female,<bach,7,11.95,emonitor,pro,0,Fairness,0,925
41,Female,<bach,7,11.95,emonitor,pro,0,Harm,1,925
41,Female,<bach,7,11.95,emonitor,pro,0,Ingroup,0,925
41,Female,<bach,7,11.95,emonitor,pro,0,Liberty,0,925
41,Female,<bach,7,11.95,emonitor,pro,0,other,0,925
41,Female,<bach,7,11.95,emonitor,pro,0,Purity,1,925
41,Female,<bach,7,11.95,emonitor,pro,0,Violence,0,925
41,Female,<bach,7,11.95,givinffor,against,1,Authority,0,925
41,Female,<bach,7,11.95,givinffor,against,1,Fairness,1,925
41,Female,<bach,7,11.95,givinffor,against,1,Harm,1,925
41,Female,<bach,7,11.95,givinffor,against,1,Ingroup,0,925
41,Female,<bach,7,11.95,givinffor,against,1,Liberty,1,925
41,Female,<bach,7,11.95,givinffor,against,1,other,0,925
41,Female,<bach,7,11.95,givinffor,against,1,Purity,0,925
41,Female,<bach,7,11.95,givinffor,against,1,Violence,1,925
41,Female,<bach,7,11.95,givinffor,pro,0,Authority,1,925
41,Female,<bach,7,11.95,givinffor,pro,0,Fairness,1,925
